epoch,accuracy,learning_rate,loss,val_accuracy,val_loss
0,0.07631108909845352,0.0010000000474974513,6.291604042053223,0.09078127890825272,6.169361114501953
1,0.10119392722845078,0.0010000000474974513,5.806509971618652,0.11648925393819809,5.9897589683532715
