epoch,accuracy,learning_rate,loss,val_accuracy,val_loss
0,0.07278509438037872,0.0010000000474974513,6.362471580505371,0.0773247629404068,6.27366828918457
1,0.08975674957036972,0.0010000000474974513,5.933380603790283,0.09590279310941696,6.097963333129883
