epoch,accuracy,learning_rate,loss,val_accuracy,val_loss
0,0.07332068681716919,0.0010000000474974513,6.364565849304199,0.08616188168525696,6.2168684005737305
1,0.11073420941829681,0.0010000000474974513,5.660253524780273,0.1194014847278595,5.914296627044678
