epoch,accuracy,learning_rate,loss,val_accuracy,val_loss
0,0.06988395750522614,0.0010000000474974513,6.581048965454102,0.07009439915418625,6.440494537353516
1,0.07034143805503845,0.0010000000474974513,6.419981479644775,0.07009439915418625,6.438770771026611
