epoch,accuracy,learning_rate,loss,val_accuracy,val_loss
0,0.07325373589992523,0.0010000000474974513,6.367530822753906,0.08144205808639526,6.266694068908691
1,0.08903146535158157,0.0010000000474974513,5.932102203369141,0.09339224547147751,6.132983207702637
